Datum;Zeit;Temperatur;Einheit;Sollwert;Einheit;P-Ausgabe;Einheit
13.12.2021;14:11:18,670437;1234,9;°C;1229,4;°C;48,7;%
13.12.2021;14:11:18,671310;1234,6;°C;1229,4;°C;48,0;%
13.12.2021;14:11:18,672184;1235,8;°C;1229,4;°C;47,7;%
13.12.2021;14:11:18,673058;1236,2;°C;1229,2;°C;47,4;%
13.12.2021;14:11:18,673932;1235,2;°C;1229,2;°C;47,1;%
13.12.2021;14:11:18,674806;1236,3;°C;1229,2;°C;46,6;%
13.12.2021;14:11:18,675673;1236,9;°C;1229,2;°C;46,5;%
13.12.2021;14:11:18,676540;1237,3;°C;1229,2;°C;46,3;%
13.12.2021;14:11:18,677407;1238,0;°C;1229,2;°C;46,2;%
13.12.2021;14:11:18,678274;1238,4;°C;1229,2;°C;46,0;%
13.12.2021;14:11:18,679141;1237,3;°C;1229,2;°C;45,8;%
13.12.2021;14:11:18,680008;1238,1;°C;1229,2;°C;45,7;%
13.12.2021;14:11:18,680876;1238,3;°C;1229,2;°C;45,8;%
13.12.2021;14:11:18,681743;1236,6;°C;1229,2;°C;45,7;%
13.12.2021;14:11:18,682610;1236,8;°C;1229,2;°C;45,6;%
13.12.2021;14:11:18,683478;1237,5;°C;1229,2;°C;45,4;%
13.12.2021;14:11:18,684345;1236,3;°C;1229,2;°C;44,9;%
13.12.2021;14:11:18,685212;1236,0;°C;1229,2;°C;44,8;%
13.12.2021;14:11:18,686079;1235,9;°C;1229,2;°C;45,0;%
13.12.2021;14:11:18,686947;1235,9;°C;1229,2;°C;45,3;%
13.12.2021;14:11:18,687814;1234,7;°C;1229,2;°C;45,4;%
13.12.2021;14:11:18,688741;1235,3;°C;1229,2;°C;45,5;%
13.12.2021;14:11:18,689667;1234,9;°C;1229,2;°C;45,1;%
13.12.2021;14:11:18,690595;1233,3;°C;1229,2;°C;45,7;%
13.12.2021;14:11:18,691521;1232,5;°C;1229,2;°C;45,9;%
13.12.2021;14:11:18,692448;1233,2;°C;1229,2;°C;46,2;%
13.12.2021;14:11:18,693375;1230,9;°C;1229,2;°C;46,4;%
13.12.2021;14:11:18,694302;1231,8;°C;1229,2;°C;46,0;%
13.12.2021;14:11:18,695229;1231,2;°C;1229,2;°C;46,2;%
13.12.2021;14:11:18,696156;1230,2;°C;1229,2;°C;46,6;%
13.12.2021;14:11:18,697083;1228,0;°C;1229,2;°C;47,1;%
13.12.2021;14:11:18,698009;1227,5;°C;1229,2;°C;47,3;%
13.12.2021;14:11:18,698937;1226,7;°C;1229,2;°C;47,6;%
13.12.2021;14:11:18,699863;1226,0;°C;1229,2;°C;48,0;%
13.12.2021;14:11:18,700791;1225,8;°C;1229,2;°C;48,4;%
13.12.2021;14:11:18,701655;1224,8;°C;1229,2;°C;49,0;%
13.12.2021;14:11:18,702519;1224,8;°C;1229,2;°C;49,5;%
13.12.2021;14:11:18,703384;1223,3;°C;1229,2;°C;49,7;%
13.12.2021;14:11:18,704249;1222,4;°C;1229,2;°C;50,5;%
13.12.2021;14:11:18,705114;1220,3;°C;1229,2;°C;51,2;%
13.12.2021;14:11:18,705978;1219,5;°C;1229,2;°C;52,0;%
13.12.2021;14:11:18,706843;1218,2;°C;1229,2;°C;52,5;%
13.12.2021;14:11:18,707708;1217,4;°C;1229,2;°C;52,3;%
13.12.2021;14:11:18,708572;1218,2;°C;1229,2;°C;52,8;%
13.12.2021;14:11:18,709436;1217,7;°C;1229,2;°C;53,3;%
13.12.2021;14:11:18,710301;1215,6;°C;1229,2;°C;53,8;%
13.12.2021;14:11:18,711166;1215,4;°C;1229,2;°C;54,3;%
13.12.2021;14:11:18,712031;1214,6;°C;1229,2;°C;55,4;%
13.12.2021;14:11:18,712895;1214,3;°C;1229,2;°C;55,2;%
13.12.2021;14:11:18,713759;1213,8;°C;1229,2;°C;55,9;%
13.12.2021;14:11:18,714685;1214,1;°C;1229,2;°C;56,3;%
13.12.2021;14:11:18,715612;1213,9;°C;1229,2;°C;57,0;%
13.12.2021;14:11:18,716538;1214,6;°C;1229,2;°C;57,3;%
13.12.2021;14:11:18,717465;1214,3;°C;1229,2;°C;57,3;%
13.12.2021;14:11:18,718391;1214,8;°C;1229,2;°C;57,2;%
13.12.2021;14:11:18,719317;1215,4;°C;1229,2;°C;57,3;%
13.12.2021;14:11:18,720243;1213,6;°C;1229,2;°C;57,7;%
13.12.2021;14:11:18,721169;1213,9;°C;1229,2;°C;58,0;%
13.12.2021;14:11:18,722095;1215,3;°C;1229,2;°C;58,1;%
13.12.2021;14:11:18,723021;1215,0;°C;1229,2;°C;58,2;%
13.12.2021;14:11:18,723948;1216,0;°C;1229,2;°C;58,4;%
13.12.2021;14:11:18,724874;1216,0;°C;1229,2;°C;58,8;%
13.12.2021;14:11:18,725801;1215,1;°C;1229,2;°C;59,2;%
13.12.2021;14:11:18,726727;1217,1;°C;1229,2;°C;59,1;%
13.12.2021;14:11:18,727654;1217,6;°C;1229,2;°C;59,0;%
13.12.2021;14:11:18,728580;1217,8;°C;1229,2;°C;58,9;%
13.12.2021;14:11:18,729508;1219,2;°C;1229,2;°C;58,8;%
13.12.2021;14:11:18,730434;1221,1;°C;1229,2;°C;58,6;%
13.12.2021;14:11:18,731361;1220,5;°C;1229,2;°C;58,3;%
13.12.2021;14:11:18,732289;1221,7;°C;1229,2;°C;58,2;%
13.12.2021;14:11:18,733215;1222,5;°C;1229,2;°C;58,0;%
13.12.2021;14:11:18,734143;1221,3;°C;1229,2;°C;57,9;%
13.12.2021;14:11:18,735069;1222,2;°C;1229,2;°C;57,8;%
13.12.2021;14:11:18,735996;1222,6;°C;1229,2;°C;57,9;%
13.12.2021;14:11:18,736924;1223,6;°C;1229,2;°C;57,7;%
13.12.2021;14:11:18,737850;1223,9;°C;1229,2;°C;57,7;%
13.12.2021;14:11:18,738778;1224,6;°C;1229,2;°C;57,8;%
13.12.2021;14:11:18,739704;1225,0;°C;1229,2;°C;57,8;%
13.12.2021;14:11:18,740569;1226,7;°C;1229,2;°C;57,6;%
13.12.2021;14:11:18,741435;1227,1;°C;1229,2;°C;57,2;%
13.12.2021;14:11:18,742300;1228,6;°C;1229,2;°C;56,9;%
13.12.2021;14:11:18,743166;1229,0;°C;1229,2;°C;56,4;%
13.12.2021;14:11:18,744032;1229,6;°C;1229,2;°C;56,1;%
13.12.2021;14:11:18,744897;1228,3;°C;1229,2;°C;56,2;%
13.12.2021;14:11:18,745762;1229,5;°C;1229,2;°C;56,3;%
13.12.2021;14:11:18,746627;1229,9;°C;1229,2;°C;56,0;%
13.12.2021;14:11:18,747493;1229,2;°C;1229,2;°C;56,0;%
13.12.2021;14:11:18,748359;1230,0;°C;1229,2;°C;55,9;%
13.12.2021;14:11:18,749224;1229,7;°C;1229,2;°C;56,3;%
13.12.2021;14:11:18,750089;1228,6;°C;1229,2;°C;56,1;%
13.12.2021;14:11:18,750955;1228,8;°C;1229,2;°C;56,4;%
13.12.2021;14:11:18,751821;1229,2;°C;1229,2;°C;56,5;%
13.12.2021;14:11:18,752686;1229,1;°C;1229,2;°C;56,6;%
13.12.2021;14:11:18,753614;1230,4;°C;1229,2;°C;56,5;%
13.12.2021;14:11:18,754542;1228,9;°C;1229,2;°C;56,6;%
13.12.2021;14:11:18,755469;1228,8;°C;1229,2;°C;56,1;%
13.12.2021;14:11:18,756398;1229,2;°C;1229,2;°C;56,3;%
13.12.2021;14:11:18,757325;1228,9;°C;1229,2;°C;56,4;%
13.12.2021;14:11:18,758253;1226,9;°C;1229,2;°C;56,7;%
13.12.2021;14:11:18,759181;1226,6;°C;1229,2;°C;57,0;%
13.12.2021;14:11:18,760108;1227,1;°C;1229,2;°C;57,2;%
13.12.2021;14:11:18,761036;1225,3;°C;1229,2;°C;57,6;%
13.12.2021;14:11:18,761963;1225,2;°C;1229,2;°C;58,1;%
13.12.2021;14:11:18,762892;1224,9;°C;1229,2;°C;58,5;%
13.12.2021;14:11:18,763819;1223,2;°C;1229,2;°C;59,0;%
13.12.2021;14:11:18,764747;1223,1;°C;1229,2;°C;59,2;%
13.12.2021;14:11:18,765675;1222,5;°C;1229,2;°C;59,6;%
13.12.2021;14:11:18,766544;1221,7;°C;1229,2;°C;60,1;%
13.12.2021;14:11:18,767414;1221,8;°C;1229,2;°C;60,5;%
13.12.2021;14:11:18,768283;1222,2;°C;1229,2;°C;60,2;%
13.12.2021;14:11:18,769152;1220,2;°C;1229,2;°C;60,7;%
13.12.2021;14:11:18,770022;1219,9;°C;1229,2;°C;60,9;%
13.12.2021;14:11:18,770892;1220,7;°C;1229,2;°C;61,2;%
13.12.2021;14:11:18,771761;1220,3;°C;1229,2;°C;61,7;%
13.12.2021;14:11:18,772630;1218,1;°C;1229,2;°C;62,3;%
13.12.2021;14:11:18,773499;1219,1;°C;1229,2;°C;62,4;%
13.12.2021;14:11:18,774369;1217,9;°C;1229,2;°C;62,7;%
13.12.2021;14:11:18,775238;1217,6;°C;1229,2;°C;63,4;%
13.12.2021;14:11:18,776108;1216,8;°C;1229,2;°C;64,0;%
13.12.2021;14:11:18,776978;1217,0;°C;1229,2;°C;64,8;%
13.12.2021;14:11:18,777847;1215,6;°C;1229,2;°C;65,3;%
13.12.2021;14:11:18,778717;1216,4;°C;1229,2;°C;65,1;%
13.12.2021;14:11:18,779642;1216,2;°C;1229,2;°C;65,3;%
13.12.2021;14:11:18,780567;1215,5;°C;1229,2;°C;65,3;%
13.12.2021;14:11:18,781493;1217,6;°C;1229,2;°C;65,3;%
13.12.2021;14:11:18,782417;1216,2;°C;1229,2;°C;65,4;%
13.12.2021;14:11:18,783343;1216,5;°C;1229,2;°C;65,7;%
13.12.2021;14:11:18,784268;1217,9;°C;1229,2;°C;65,8;%
13.12.2021;14:11:18,785193;1218,2;°C;1229,2;°C;65,9;%
13.12.2021;14:11:18,786119;1216,7;°C;1229,2;°C;66,3;%
13.12.2021;14:11:18,787044;1217,9;°C;1229,2;°C;66,8;%
13.12.2021;14:11:18,787970;1216,9;°C;1229,2;°C;67,0;%
13.12.2021;14:11:18,788894;1217,3;°C;1229,2;°C;67,1;%
13.12.2021;14:11:18,789820;1218,0;°C;1229,2;°C;67,4;%
13.12.2021;14:11:18,790745;1217,4;°C;1229,2;°C;67,6;%
13.12.2021;14:11:18,791670;1218,3;°C;1229,2;°C;67,0;%
13.12.2021;14:11:18,792601;1219,6;°C;1229,2;°C;67,5;%
13.12.2021;14:11:18,793532;1219,4;°C;1229,2;°C;67,6;%
13.12.2021;14:11:18,794462;1218,7;°C;1229,2;°C;67,6;%
13.12.2021;14:11:18,795393;1220,0;°C;1229,0;°C;67,5;%
13.12.2021;14:11:18,796323;1220,7;°C;1229,0;°C;67,5;%
13.12.2021;14:11:18,797253;1219,5;°C;1229,0;°C;67,5;%
13.12.2021;14:11:18,798184;1220,5;°C;1229,0;°C;67,4;%
13.12.2021;14:11:18,799115;1221,5;°C;1229,0;°C;67,6;%
13.12.2021;14:11:18,800045;1221,6;°C;1229,0;°C;67,7;%
13.12.2021;14:11:18,800975;1222,3;°C;1229,0;°C;67,8;%
13.12.2021;14:11:18,801906;1223,1;°C;1229,0;°C;68,0;%
13.12.2021;14:11:18,802836;1222,5;°C;1229,0;°C;67,7;%
13.12.2021;14:11:18,803767;1223,7;°C;1229,0;°C;67,6;%
13.12.2021;14:11:18,804698;1223,6;°C;1229,0;°C;67,5;%
13.12.2021;14:11:18,805624;1222,7;°C;1229,0;°C;67,3;%
13.12.2021;14:11:18,806550;1223,6;°C;1229,0;°C;67,3;%
13.12.2021;14:11:18,807477;1223,2;°C;1229,0;°C;67,4;%
13.12.2021;14:11:18,808404;1223,9;°C;1229,0;°C;67,4;%
13.12.2021;14:11:18,809330;1224,6;°C;1229,0;°C;67,6;%
13.12.2021;14:11:18,810257;1223,9;°C;1229,0;°C;68,1;%
13.12.2021;14:11:18,811183;1222,0;°C;1229,0;°C;68,5;%
13.12.2021;14:11:18,812110;1223,1;°C;1229,0;°C;68,9;%
13.12.2021;14:11:18,813037;1222,4;°C;1229,0;°C;68,9;%
13.12.2021;14:11:18,813963;1222,3;°C;1229,0;°C;69,1;%
13.12.2021;14:11:18,814889;1222,8;°C;1229,0;°C;69,3;%
13.12.2021;14:11:18,815816;1223,3;°C;1229,0;°C;69,5;%
13.12.2021;14:11:18,816742;1223,0;°C;1229,0;°C;69,3;%
13.12.2021;14:11:18,817669;1224,5;°C;1229,0;°C;69,1;%
13.12.2021;14:11:18,818596;1225,2;°C;1229,0;°C;68,8;%
13.12.2021;14:11:18,819463;1225,6;°C;1229,0;°C;68,5;%
13.12.2021;14:11:18,820330;1226,0;°C;1229,0;°C;68,4;%
13.12.2021;14:11:18,821196;1224,3;°C;1229,0;°C;68,4;%
13.12.2021;14:11:18,822064;1224,9;°C;1229,0;°C;68,5;%
13.12.2021;14:11:18,822931;1225,7;°C;1229,0;°C;68,7;%
13.12.2021;14:11:18,823798;1225,1;°C;1229,0;°C;69,0;%
13.12.2021;14:11:18,824665;1224,8;°C;1229,0;°C;69,2;%
13.12.2021;14:11:18,825532;1225,7;°C;1229,0;°C;69,5;%
13.12.2021;14:11:18,826399;1224,7;°C;1229,0;°C;69,4;%
13.12.2021;14:11:18,827266;1225,1;°C;1229,0;°C;69,3;%
13.12.2021;14:11:18,828133;1225,1;°C;1229,0;°C;69,4;%
13.12.2021;14:11:18,829000;1224,8;°C;1229,0;°C;69,6;%
13.12.2021;14:11:18,829867;1224,4;°C;1229,0;°C;69,5;%
13.12.2021;14:11:18,830734;1225,4;°C;1229,0;°C;69,5;%
13.12.2021;14:11:18,831602;1224,2;°C;1229,0;°C;69,6;%
13.12.2021;14:11:18,832528;1225,3;°C;1229,0;°C;69,7;%
13.12.2021;14:11:18,833454;1225,3;°C;1229,0;°C;69,9;%
13.12.2021;14:11:18,834380;1223,2;°C;1229,0;°C;70,3;%
13.12.2021;14:11:18,835305;1224,4;°C;1229,0;°C;70,8;%
13.12.2021;14:11:18,836231;1223,1;°C;1229,0;°C;70,9;%
13.12.2021;14:11:18,837157;1223,3;°C;1229,0;°C;71,0;%
13.12.2021;14:11:18,838083;1223,7;°C;1229,0;°C;71,3;%
13.12.2021;14:11:18,839009;1223,4;°C;1229,0;°C;71,5;%
13.12.2021;14:11:18,839935;1223,9;°C;1229,0;°C;71,6;%
13.12.2021;14:11:18,840861;1222,5;°C;1229,0;°C;71,6;%
13.12.2021;14:11:18,841786;1223,4;°C;1229,0;°C;71,8;%
13.12.2021;14:11:18,842712;1222,5;°C;1229,0;°C;72,1;%
13.12.2021;14:11:18,843638;1221,2;°C;1228,7;°C;72,0;%
13.12.2021;14:11:18,844564;1222,7;°C;1228,7;°C;72,3;%
13.12.2021;14:11:18,845429;1220,8;°C;1228,7;°C;72,3;%
13.12.2021;14:11:18,846294;1221,1;°C;1228,7;°C;72,5;%
13.12.2021;14:11:18,847159;1221,9;°C;1228,7;°C;72,8;%
13.12.2021;14:11:18,848024;1221,9;°C;1228,7;°C;73,5;%
13.12.2021;14:11:18,848889;1221,0;°C;1228,7;°C;73,8;%
13.12.2021;14:11:18,849754;1221,5;°C;1228,7;°C;73,8;%
13.12.2021;14:11:18,850618;1220,4;°C;1228,7;°C;74,0;%
13.12.2021;14:11:18,851483;1220,7;°C;1228,7;°C;74,1;%
13.12.2021;14:11:18,852348;1220,7;°C;1228,7;°C;74,2;%
13.12.2021;14:11:18,853213;1221,1;°C;1228,7;°C;74,4;%
13.12.2021;14:11:18,854078;1219,2;°C;1228,7;°C;74,8;%
13.12.2021;14:11:18,854942;1220,9;°C;1228,7;°C;74,6;%
13.12.2021;14:11:18,855807;1220,5;°C;1228,7;°C;75,0;%
13.12.2021;14:11:18,856671;1220,5;°C;1228,7;°C;75,1;%
13.12.2021;14:11:18,857536;1220,5;°C;1228,7;°C;75,4;%
13.12.2021;14:11:18,858464;1218,7;°C;1228,7;°C;75,9;%
13.12.2021;14:11:18,859391;1219,2;°C;1228,7;°C;76,1;%
13.12.2021;14:11:18,860318;1220,6;°C;1228,7;°C;76,1;%
13.12.2021;14:11:18,861245;1219,4;°C;1228,7;°C;76,4;%
13.12.2021;14:11:18,862172;1220,1;°C;1228,7;°C;76,7;%
13.12.2021;14:11:18,863099;1220,4;°C;1228,7;°C;76,9;%
13.12.2021;14:11:18,864026;1219,6;°C;1228,7;°C;76,9;%
13.12.2021;14:11:18,864954;1221,0;°C;1228,7;°C;76,9;%
13.12.2021;14:11:18,865881;1220,0;°C;1228,7;°C;77,1;%
13.12.2021;14:11:18,866808;1219,5;°C;1228,7;°C;77,0;%
13.12.2021;14:11:18,867735;1219,6;°C;1228,7;°C;76,9;%
13.12.2021;14:11:18,868662;1220,5;°C;1228,7;°C;76,9;%
13.12.2021;14:11:18,869589;1221,5;°C;1228,7;°C;77,1;%
13.12.2021;14:11:18,870517;1221,8;°C;1228,7;°C;77,1;%
13.12.2021;14:11:18,871442;1221,8;°C;1228,7;°C;77,4;%
13.12.2021;14:11:18,872368;1220,3;°C;1228,7;°C;77,9;%
13.12.2021;14:11:18,873293;1220,9;°C;1228,7;°C;77,9;%
13.12.2021;14:11:18,874219;1221,3;°C;1228,7;°C;77,9;%
13.12.2021;14:11:18,875145;1221,3;°C;1228,7;°C;78,1;%
13.12.2021;14:11:18,876071;1221,1;°C;1228,7;°C;78,1;%
13.12.2021;14:11:18,876996;1222,1;°C;1228,7;°C;77,9;%
13.12.2021;14:11:18,877921;1223,3;°C;1228,7;°C;78,2;%
13.12.2021;14:11:18,878847;1223,0;°C;1228,7;°C;77,9;%
13.12.2021;14:11:18,879773;1224,3;°C;1228,7;°C;77,5;%
13.12.2021;14:11:18,880699;1224,7;°C;1228,7;°C;77,4;%
13.12.2021;14:11:18,881624;1223,6;°C;1228,7;°C;77,3;%
13.12.2021;14:11:18,882550;1225,5;°C;1228,7;°C;77,2;%
13.12.2021;14:11:18,883475;1224,1;°C;1228,7;°C;77,7;%
13.12.2021;14:11:18,884343;1225,0;°C;1228,7;°C;77,6;%
13.12.2021;14:11:18,885210;1226,2;°C;1228,7;°C;77,4;%
13.12.2021;14:11:18,886077;1225,9;°C;1228,7;°C;77,4;%
13.12.2021;14:11:18,886945;1227,0;°C;1228,7;°C;77,5;%
13.12.2021;14:11:18,887812;1228,3;°C;1228,7;°C;77,2;%
13.12.2021;14:11:18,888680;1228,2;°C;1228,7;°C;76,6;%
13.12.2021;14:11:18,889547;1228,4;°C;1228,7;°C;76,3;%
13.12.2021;14:11:18,890414;1229,4;°C;1228,7;°C;76,0;%
13.12.2021;14:11:18,891282;1229,5;°C;1228,7;°C;75,6;%
13.12.2021;14:11:18,892149;1230,6;°C;1228,7;°C;75,2;%
13.12.2021;14:11:18,893017;1231,1;°C;1228,7;°C;74,9;%
13.12.2021;14:11:18,893884;1231,9;°C;1228,7;°C;74,6;%
13.12.2021;14:11:18,894751;1232,8;°C;1228,7;°C;74,3;%
13.12.2021;14:11:18,895619;1233,6;°C;1228,7;°C;74,1;%
13.12.2021;14:11:18,896486;1232,4;°C;1228,7;°C;74,3;%
13.12.2021;14:11:18,897411;1233,4;°C;1228,7;°C;74,0;%
13.12.2021;14:11:18,898335;1235,0;°C;1228,7;°C;73,7;%
13.12.2021;14:11:18,899259;1235,0;°C;1228,7;°C;73,2;%
13.12.2021;14:11:18,900183;1235,4;°C;1228,7;°C;72,6;%
13.12.2021;14:11:18,901108;1237,1;°C;1228,7;°C;72,8;%
13.12.2021;14:11:18,902032;1238,1;°C;1228,7;°C;72,1;%
13.12.2021;14:11:18,902956;1237,8;°C;1228,7;°C;71,5;%
13.12.2021;14:11:18,903881;1238,0;°C;1228,7;°C;70,6;%
13.12.2021;14:11:18,904805;1239,2;°C;1228,7;°C;70,1;%
13.12.2021;14:11:18,905729;1238,8;°C;1228,7;°C;70,0;%
13.12.2021;14:11:18,906653;1240,0;°C;1228,7;°C;69,4;%
13.12.2021;14:11:18,907578;1240,5;°C;1228,7;°C;69,3;%
13.12.2021;14:11:18,908502;1242,3;°C;1228,7;°C;68,8;%
13.12.2021;14:11:18,909426;1241,6;°C;1228,7;°C;68,3;%
13.12.2021;14:11:18,910356;1243,1;°C;1228,7;°C;68,0;%
13.12.2021;14:11:18,911284;1241,7;°C;1228,7;°C;67,9;%
13.12.2021;14:11:18,912213;1242,5;°C;1228,7;°C;67,3;%
13.12.2021;14:11:18,913142;1244,6;°C;1228,7;°C;66,6;%
13.12.2021;14:11:18,914070;1244,2;°C;1228,7;°C;66,0;%
13.12.2021;14:11:18,914999;1244,0;°C;1228,7;°C;65,5;%
13.12.2021;14:11:18,915928;1244,6;°C;1228,7;°C;65,1;%
13.12.2021;14:11:18,916857;1245,7;°C;1228,7;°C;64,5;%
13.12.2021;14:11:18,917785;1245,3;°C;1228,7;°C;63,8;%
13.12.2021;14:11:18,918715;1246,2;°C;1228,7;°C;63,1;%
13.12.2021;14:11:18,919643;1247,1;°C;1228,7;°C;62,6;%
13.12.2021;14:11:18,920572;1247,4;°C;1228,7;°C;62,8;%
13.12.2021;14:11:18,921501;1246,1;°C;1228,7;°C;62,3;%
13.12.2021;14:11:18,922429;1246,6;°C;1228,7;°C;61,8;%
13.12.2021;14:11:18,923361;1247,7;°C;1228,7;°C;61,2;%
13.12.2021;14:11:18,924292;1249,3;°C;1228,7;°C;60,5;%
13.12.2021;14:11:18,925224;1249,3;°C;1228,7;°C;60,5;%
13.12.2021;14:11:18,926155;1250,0;°C;1228,7;°C;59,9;%
13.12.2021;14:11:18,927086;1249,3;°C;1228,7;°C;59,0;%
13.12.2021;14:11:18,928017;1250,0;°C;1228,7;°C;58,3;%
13.12.2021;14:11:18,928949;1250,3;°C;1228,7;°C;57,3;%
13.12.2021;14:11:18,929880;1249,7;°C;1228,7;°C;57,2;%
13.12.2021;14:11:18,930812;1250,4;°C;1228,7;°C;56,6;%
13.12.2021;14:11:18,931743;1251,6;°C;1228,7;°C;56,0;%
13.12.2021;14:11:18,932674;1250,4;°C;1228,7;°C;56,0;%
13.12.2021;14:11:18,933605;1251,5;°C;1228,7;°C;55,5;%
13.12.2021;14:11:18,934537;1251,2;°C;1228,7;°C;55,2;%
13.12.2021;14:11:18,935468;1249,6;°C;1228,7;°C;54,8;%
13.12.2021;14:11:18,936400;1249,5;°C;1228,7;°C;54,7;%
13.12.2021;14:11:18,937336;1249,8;°C;1228,7;°C;54,1;%
13.12.2021;14:11:18,938274;1249,8;°C;1228,7;°C;53,6;%
13.12.2021;14:11:18,939211;1249,8;°C;1228,7;°C;53,4;%
13.12.2021;14:11:18,940148;1249,9;°C;1228,7;°C;52,9;%
13.12.2021;14:11:18,941086;1248,6;°C;1228,7;°C;52,6;%
13.12.2021;14:11:18,942023;1249,7;°C;1228,7;°C;52,1;%
13.12.2021;14:11:18,942960;1248,3;°C;1228,7;°C;52,0;%
13.12.2021;14:11:18,943897;1247,3;°C;1228,7;°C;51,7;%
13.12.2021;14:11:18,944834;1246,5;°C;1228,7;°C;52,1;%
13.12.2021;14:11:18,945771;1246,3;°C;1228,7;°C;52,0;%
13.12.2021;14:11:18,946709;1245,1;°C;1229,0;°C;52,0;%
13.12.2021;14:11:18,947645;1245,3;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,948583;1246,0;°C;1229,0;°C;51,5;%
13.12.2021;14:11:18,949520;1245,2;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,950457;1243,8;°C;1229,0;°C;52,0;%
13.12.2021;14:11:18,951395;1242,7;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,952268;1241,4;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,953142;1240,1;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,954017;1240,3;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,954891;1239,4;°C;1229,0;°C;51,5;%
13.12.2021;14:11:18,955765;1239,4;°C;1229,0;°C;51,3;%
13.12.2021;14:11:18,956639;1239,0;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,957513;1239,3;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,958388;1238,2;°C;1229,0;°C;51,4;%
13.12.2021;14:11:18,959261;1237,8;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,960135;1237,8;°C;1229,0;°C;52,0;%
13.12.2021;14:11:18,961010;1236,1;°C;1229,0;°C;52,0;%
13.12.2021;14:11:18,961884;1236,6;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,962758;1236,7;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,963632;1235,8;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,964506;1234,7;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,965381;1235,4;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,966310;1234,3;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,967241;1233,4;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,968171;1234,0;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,969100;1233,1;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,970031;1233,9;°C;1229,0;°C;51,6;%
13.12.2021;14:11:18,970960;1235,1;°C;1229,0;°C;51,5;%
13.12.2021;14:11:18,971890;1234,3;°C;1229,0;°C;51,4;%
13.12.2021;14:11:18,972821;1234,7;°C;1229,0;°C;51,7;%
13.12.2021;14:11:18,973750;1234,2;°C;1229,0;°C;51,8;%
13.12.2021;14:11:18,974681;1233,7;°C;1229,0;°C;51,9;%
13.12.2021;14:11:18,975611;1232,2;°C;1229,2;°C;51,9;%
13.12.2021;14:11:18,976540;1233,0;°C;1229,2;°C;51,6;%
13.12.2021;14:11:18,977471;1233,8;°C;1229,2;°C;51,2;%
13.12.2021;14:11:18,978400;1233,5;°C;1229,2;°C;51,1;%
13.12.2021;14:11:18,979330;1233,0;°C;1229,2;°C;51,1;%
13.12.2021;14:11:18,980205;1232,8;°C;1229,2;°C;50,8;%
13.12.2021;14:11:18,981079;1233,3;°C;1229,2;°C;50,4;%
13.12.2021;14:11:18,981954;1234,9;°C;1229,2;°C;50,6;%
13.12.2021;14:11:18,982827;1234,2;°C;1229,2;°C;50,5;%
13.12.2021;14:11:18,983702;1233,0;°C;1229,2;°C;50,5;%
13.12.2021;14:11:18,984576;1233,9;°C;1229,2;°C;50,3;%
13.12.2021;14:11:18,985451;1235,0;°C;1229,2;°C;50,5;%
13.12.2021;14:11:18,986326;1234,6;°C;1229,2;°C;50,2;%
13.12.2021;14:11:18,987200;1234,3;°C;1229,2;°C;50,3;%
13.12.2021;14:11:18,988075;1235,1;°C;1229,2;°C;50,2;%
13.12.2021;14:11:18,988949;1234,7;°C;1229,2;°C;49,6;%
13.12.2021;14:11:18,989824;1233,6;°C;1229,2;°C;49,4;%
13.12.2021;14:11:18,990697;1234,5;°C;1229,2;°C;49,0;%
13.12.2021;14:11:18,991572;1234,7;°C;1229,2;°C;49,1;%
13.12.2021;14:11:18,992446;1234,4;°C;1229,2;°C;49,0;%
13.12.2021;14:11:18,993321;1235,2;°C;1229,2;°C;48,8;%
13.12.2021;14:11:18,994184;1235,2;°C;1229,2;°C;48,6;%
13.12.2021;14:11:18,995048;1235,3;°C;1229,2;°C;48,5;%
13.12.2021;14:11:18,995911;1236,3;°C;1229,2;°C;48,6;%
13.12.2021;14:11:18,996775;1235,9;°C;1229,2;°C;48,6;%
13.12.2021;14:11:18,997639;1234,7;°C;1229,2;°C;48,4;%
13.12.2021;14:11:18,998503;1235,7;°C;1229,2;°C;48,2;%
13.12.2021;14:11:18,999366;1236,8;°C;1229,2;°C;47,9;%
13.12.2021;14:11:19,000230;1236,2;°C;1229,2;°C;47,3;%
13.12.2021;14:11:19,001093;1237,4;°C;1229,2;°C;46,9;%
